UKPRN,HE provider,Country of HE provider,Academic Year,Region of HE provider,Net cash inflow from operating activities as a % of total income,Surplus/(deficit) as a % of total income,Net cash inflow from operating activities as a % of total income - Outlier,Surplus/(deficit) as a % of total income - Outlier,Outlying value
10045476,Met Film School Limited,England,2022/23,London,0.062,0.009000000000000001,False,False,False
10045476,Met Film School Limited,England,2023/24,London,0.117,0.028,False,False,False
10045476,Met Film School Limited,England,2024/25,London,-0.11,0.285,False,True,True
10048199,Northeastern University London,England,2018/19,London,-1.571,-1.402,True,True,True
10048199,Northeastern University London,England,2019/20,London,0.071,0.061,False,False,False
10048199,Northeastern University London,England,2020/21,London,0.453,0.272,True,True,True
10048199,Northeastern University London,England,2021/22,London,0.177,0.08900000000000001,False,False,False
10048199,Northeastern University London,England,2022/23,London,0.337,0.195,True,False,True
10048199,Northeastern University London,England,2023/24,London,0.094,0.078,False,False,False
10049370,MLA College,England,2021/22,South West,0.017,-0.241,False,True,True
10049370,MLA College,England,2022/23,South West,-0.2,-0.482,True,True,True
10049370,MLA College,England,2023/24,South West,-1.194,-1.243,True,True,True
10049370,MLA College,England,2024/25,South West,-1.481,-1.809,True,True,True
10053304,Navitas UK Holdings Limited,England,2019/20,South East,0.113,0.237,False,False,False
10053304,Navitas UK Holdings Limited,England,2020/21,South East,-0.04,0.077,False,False,False
10053304,Navitas UK Holdings Limited,England,2021/22,South East,0.035,0.18600000000000005,False,False,False
10053304,Navitas UK Holdings Limited,England,2022/23,South East,0.121,0.217,False,False,False
10053304,Navitas UK Holdings Limited,England,2023/24,South East,-0.13699999999999998,0.252,False,False,False
10055902,Multiverse,England,2021/22,London,-0.509,-0.521,True,True,True
10055902,Multiverse,England,2022/23,London,-0.8190000000000001,-0.916,True,True,True
10055902,Multiverse,England,2023/24,London,-0.778,-1.012,True,True,True
10057213,CEG UFP Limited,England,2020/21,East of England,0.02,0.032,False,False,False
10057213,CEG UFP Limited,England,2021/22,East of England,0.126,-0.07,False,False,False
10057213,CEG UFP Limited,England,2022/23,East of England,0.118,0.07200000000000001,False,False,False
10057213,CEG UFP Limited,England,2023/24,East of England,0.094,0.084,False,False,False
10057213,CEG UFP Limited,England,2024/25,East of England,-0.097,0.046,False,False,False
10057622,The School of Information Risk Management,England,2022/23,London,0.396,0.267,True,True,True
10057622,The School of Information Risk Management,England,2023/24,London,0.149,0.189,False,False,False
10062759,Applied Business Academy Limited,England,2020/21,London,0.255,0.124,False,False,False
10062759,Applied Business Academy Limited,England,2021/22,London,0.117,0.141,False,False,False
10062759,Applied Business Academy Limited,England,2022/23,London,0.183,0.102,False,False,False
10062810,The London School of Architecture,England,2018/19,London,0.108,0.109,False,False,False
10062810,The London School of Architecture,England,2019/20,London,0.163,-0.009000000000000001,False,False,False
10062810,The London School of Architecture,England,2020/21,London,-0.052000000000000005,0.069,False,False,False
10062810,The London School of Architecture,England,2021/22,London,0.004,0.0,False,False,False
10062810,The London School of Architecture,England,2022/23,London,0.172,0.044,False,False,False
10062810,The London School of Architecture,England,2023/24,London,-0.123,-0.147,False,False,False
10062833,Raindance Educational Services Limited,England,2020/21,London,-0.092,0.046,False,False,False
10062833,Raindance Educational Services Limited,England,2021/22,London,-0.022,0.226,False,False,False
10062833,Raindance Educational Services Limited,England,2022/23,London,0.095,0.092,False,False,False
10062833,Raindance Educational Services Limited,England,2023/24,London,-0.009000000000000001,0.159,False,False,False
10062833,Raindance Educational Services Limited,England,2024/25,London,-0.016,0.099,False,False,False
10064423,Oxford International Education Group,England,2024/25,London,-0.321,-0.01,True,False,True
10065543,London Brookes College,England,2023/24,London,0.233,0.214,False,False,False
10066143,Paris Dauphine International,England,2020/21,London,0.111,0.045,False,False,False
10066143,Paris Dauphine International,England,2021/22,London,-0.08800000000000001,0.016,False,False,False
10066143,Paris Dauphine International,England,2022/23,London,-0.135,-0.151,False,False,False
10066143,Paris Dauphine International,England,2023/24,London,-0.108,-0.08900000000000001,False,False,False
10066502,The College of Health Ltd,England,2020/21,South East,-0.362,0.054000000000000006,True,False,True
10066502,The College of Health Ltd,England,2021/22,South East,0.358,0.209,True,False,True
10066502,The College of Health Ltd,England,2022/23,South East,0.165,0.132,False,False,False
10066502,The College of Health Ltd,England,2023/24,South East,0.104,0.124,False,False,False
10066502,The College of Health Ltd,England,2024/25,South East,0.04,0.125,False,False,False
10067355,Dyson Technical Training Limited,England,2020/21,South West,0.008,0.091,False,False,False
10067355,Dyson Technical Training Limited,England,2021/22,South West,0.041,0.106,False,False,False
10067355,Dyson Technical Training Limited,England,2022/23,South West,0.011,0.093,False,False,False
10067355,Dyson Technical Training Limited,England,2023/24,South West,-0.017,0.103,False,False,False
10067355,Dyson Technical Training Limited,England,2024/25,South West,0.025,0.106,False,False,False
10067388,The Institute of Ismaili Studies,England,2019/20,London,0.049,0.035,False,False,False
10067388,The Institute of Ismaili Studies,England,2020/21,London,-0.026,-0.021,False,False,False
10067388,The Institute of Ismaili Studies,England,2021/22,London,0.018000000000000002,0.004,False,False,False
10067388,The Institute of Ismaili Studies,England,2022/23,London,0.04,0.053,False,False,False
10067388,The Institute of Ismaili Studies,England,2023/24,London,0.02,-0.054000000000000006,False,False,False
10067388,The Institute of Ismaili Studies,England,2024/25,London,-0.003,-0.035,False,False,False
10067406,New Model Institute for Technology and Engineering (NMITE),England,2019/20,West Midlands,0.28,0.53,True,True,True
10067406,New Model Institute for Technology and Engineering (NMITE),England,2020/21,West Midlands,-0.5920000000000001,-0.251,True,True,True
10067406,New Model Institute for Technology and Engineering (NMITE),England,2021/22,West Midlands,-0.294,0.112,True,False,True
10067406,New Model Institute for Technology and Engineering (NMITE),England,2022/23,West Midlands,-0.606,-0.643,True,True,True
10067406,New Model Institute for Technology and Engineering (NMITE),England,2023/24,West Midlands,-0.235,-0.257,True,True,True
10067601,JSA Education Group Ltd.,England,2019/20,London,,,False,False,False
10067601,JSA Education Group Ltd.,England,2020/21,London,0.0,0.0,False,False,False
10067601,JSA Education Group Ltd.,England,2021/22,London,-1.916,-2.571,True,True,True
10067601,JSA Education Group Ltd.,England,2022/23,London,-0.471,-0.6709999999999999,True,True,True
10067601,JSA Education Group Ltd.,England,2023/24,London,-0.218,-0.156,True,False,True
10067623,The London Interdisciplinary School Ltd,England,2019/20,London,0.0,0.0,False,False,False
10067623,The London Interdisciplinary School Ltd,England,2020/21,London,-121.211,-117.789,True,True,True
10067623,The London Interdisciplinary School Ltd,England,2021/22,London,-4.043,-4.302,True,True,True
10067623,The London Interdisciplinary School Ltd,England,2022/23,London,-2.824,-3.917,True,True,True
10067623,The London Interdisciplinary School Ltd,England,2023/24,London,-2.3280000000000003,-1.915,True,True,True
10067648,University Academy 92 Limited,England,2019/20,North West,-0.002,-1.07,False,True,True
10067648,University Academy 92 Limited,England,2020/21,North West,-0.76,-1.103,True,True,True
10067648,University Academy 92 Limited,England,2021/22,North West,-0.363,-0.5379999999999999,True,True,True
10067648,University Academy 92 Limited,England,2022/23,North West,-0.095,-0.157,False,False,False
10067648,University Academy 92 Limited,England,2023/24,North West,-0.101,-0.193,False,False,False
10067853,ACM Guildford Limited,England,2019/20,South East,-0.103,0.042,False,False,False
10067853,ACM Guildford Limited,England,2020/21,South East,0.043,0.236,False,False,False
10067853,ACM Guildford Limited,England,2021/22,South East,0.316,0.328,True,True,True
10067853,ACM Guildford Limited,England,2022/23,South East,-0.184,0.243,True,False,True
10067853,ACM Guildford Limited,England,2023/24,South East,0.227,0.181,False,False,False
10067853,ACM Guildford Limited,England,2024/25,South East,0.048,-0.048,False,False,False
10068157,University Centre Peterborough,England,2018/19,East of England,0.128,-0.008,False,False,False
10068157,University Centre Peterborough,England,2019/20,East of England,-0.095,-0.017,False,False,False
10068157,University Centre Peterborough,England,2020/21,East of England,0.622,0.059,True,False,True
10068157,University Centre Peterborough,England,2021/22,East of England,0.607,-0.039,True,False,True
10068157,University Centre Peterborough,England,2022/23,East of England,-0.85,0.004,True,False,True
10068157,University Centre Peterborough,England,2023/24,East of England,-0.626,0.025,True,False,True
10080811,Hartpury University,England,2018/19,South West,0.188,0.039,False,False,False
10080811,Hartpury University,England,2019/20,South West,0.109,-0.018000000000000002,False,False,False
10080811,Hartpury University,England,2020/21,South West,0.19,-0.03,False,False,False
10080811,Hartpury University,England,2021/22,South West,0.17600000000000002,-0.022,False,False,False
10080811,Hartpury University,England,2022/23,South West,0.108,0.032,False,False,False
10080811,Hartpury University,England,2023/24,South West,0.08800000000000001,0.041,False,False,False
10081618,The Council of the Inns of Court,England,2020/21,London,0.102,0.11,False,False,False
10081618,The Council of the Inns of Court,England,2021/22,London,-0.26,-0.35600000000000004,True,True,True
10081618,The Council of the Inns of Court,England,2022/23,London,-0.094,-0.032,False,False,False
10081618,The Council of the Inns of Court,England,2023/24,London,0.198,0.122,False,False,False
10081618,The Council of the Inns of Court,England,2024/25,London,0.029,0.008,False,False,False
10082026,EM Normandie UK Ltd,England,2023/24,South East,0.076,0.013,False,False,False
10082570,Kaplan International Colleges U.K. Limited,England,2020/21,London,0.022,0.103,False,False,False
10082570,Kaplan International Colleges U.K. Limited,England,2021/22,London,0.036000000000000004,0.106,False,False,False
10082570,Kaplan International Colleges U.K. Limited,England,2022/23,London,0.146,0.117,False,False,False
10082570,Kaplan International Colleges U.K. Limited,England,2023/24,London,0.118,0.13,False,False,False
10082570,Kaplan International Colleges U.K. Limited,England,2024/25,London,0.034,0.155,False,False,False
10082728,INTO University Partnerships Limited,England,2019/20,South East,0.003,0.068,False,False,False
10082728,INTO University Partnerships Limited,England,2020/21,South East,0.033,-0.146,False,False,False
10082728,INTO University Partnerships Limited,England,2021/22,South East,-0.099,-0.008,False,False,False
10082728,INTO University Partnerships Limited,England,2022/23,South East,-0.073,-0.083,False,False,False
10082728,INTO University Partnerships Limited,England,2023/24,South East,0.006999999999999999,0.027000000000000003,False,False,False
10082743,ThinkSpace Education Limited,England,2019/20,South East,0.456,0.332,True,True,True
10082743,ThinkSpace Education Limited,England,2020/21,South East,0.244,0.4,False,True,True
10082743,ThinkSpace Education Limited,England,2021/22,South East,0.311,0.284,True,True,True
10082743,ThinkSpace Education Limited,England,2022/23,South East,0.153,0.208,False,False,False
10082743,ThinkSpace Education Limited,England,2023/24,South East,0.312,0.223,True,False,True
